Date,Comment,Like,Dislike
"May 04, 2021",Tiny detail but since zay moved in kade doesn’t have lewd phone backgrounds. Example in earlier eps he had some hot chicks as his background but look at his background in this ep. Tiny detail but still noticeable.,181,0
"May 05, 2021",Turning down a thigh nap is blasphemous. He should be punished for his transgressions.,146,2
"May 04, 2021","I want to be excited for their talk but knowing Kade hes gonna be all ""uhhh distance cause sad"" on us",128,3
"May 04, 2021","KADE lol it's episode 69, rest your head on her thighs, you fool!! More srs comment: the art for this series is just getting better and better. I love Kade's expression at the end. And the soft dreamy almost-hug sequence. Plz Kade don't be a Red Dwarf about that talk later.",119,2
"May 04, 2021","I love this webtoon so much, and seeing as I'm usually a binge reader, having to wait for it to update is killing me",96,2
"May 18, 2021","I’m all for Zay making new friends but I kinda wish the two asked Kade too if it was alright for them to be there since it’s kinda his place. I’m super uncomfortable just seeing them surprise him at his own house and then making him uncomfortable because they won’t leave. I’d be upset too, even if I didn’t need to talk to Zay.",90,1
"May 06, 2021",legit would throw everyone out.,63,0
"May 05, 2021",rip rule 3 2020-2021,48,0
"May 11, 2021","""dOnT fOrGeT tHe rUlEs."" sorry but they were broken a long time ago.",79119,145
"May 11, 2021",This cliffhanger is illegal edit: ty guys for top comment💙💕,51866,371
"May 11, 2021",Sometimes I wonder if he ever thinks to himself “maybe I should be the one listening to my own rules”,50456,151
"May 11, 2021","Poor Zay, not having feminine hygiene products! The rules are not the only thing that were forgotten here",6276,6
"May 11, 2021",PLEASE tell me it's not another spaceship.,3587,5
"May 11, 2021",Oh that poor girl! She really needed another girl friend who thinks of these things!,3268,3
"May 11, 2021",i’m gonna laugh so hard if he peed on zaida’s ship,2427,2
"May 11, 2021",Not the tissue paper 💀💀💀 poor Zaida,2004,0
"May 11, 2021",ok but no ones commenting on the fact that poor zadia hasnt had pads this entire time????,1828,1
"May 11, 2021",FIRST OFF SHE SAID BRUH SHE IS A TRUE LEGEND! AND SECOND IS THERE ANOTHER ALIEN!?,714,1
"May 11, 2021",the next chapter will probably introduce one of Zaida's relatives...,584,5
"May 11, 2021",I feel like there is a big twist coming...,557,0
"May 11, 2021",Legend has it that Suzy never went home that night.,510,1
"May 11, 2021",Covering her face with her hair was TOO MUCH!!,473,3
"May 11, 2021",LMAOOOO bruh im a female who also obv has periods and this whole time i was thinking they meant tissue paper to wipe her ass after taking a shit not periods😭 im so slow,370,0
"May 11, 2021",I can't wait to see Kade & Zaida finally understand their feelings & realize they're meant for eachother! Also there's probably another ship outside from zodia 😳,248,1
"May 11, 2021","So.... everyone is commenting on the feminine products, but I'm over here thinking.... COMPATIBILITY",198,1
"May 11, 2021","Oh, so *NOW* you remember Rule Three? Kay.",177,0
"May 11, 2021",has a yone else been wondering what happened to zays ship or is it just me .........just me okay,156,0
"May 11, 2021",Zaida has now learned how to use the !brUh!... I’m proud.,147,0
"May 11, 2021","I never really thought about her biology works. Aside from her eyes, ears, levitation, and telepathic abilities, she's basically human. right?",142,0
"May 11, 2021","Bruh if it’s someone from her planet outside , IM GOING TO FLIPPP",104,0
"May 18, 2021",Anyone just waiting for that origin story and a kiss between zaida and kade,101872,200
"May 18, 2021",JUST TELL HER YOU LOVE HER YOU GREAT FLUMP!!!,83204,213
"May 18, 2021",“YOU GUYS GOTTA GO!” *thinks about it* “wait you guys can stay in the living room. Zay you can share my bed for the night.” I’m ok with this turn of events. 😂,69961,121
"May 18, 2021",Ethan's Mind right now: ATTENTION! ATTENTION! THE SHIP IS COMING! I REPEAT! THE SHIP IS COMING INTO PORT,4362,5
"May 18, 2021",Rule three? Never met her,3014,13
"May 18, 2021",SHE JUST PLOOPED RIGHT NEXT TO HIM! GIVE HER THE SNUGGLES,2540,4
"May 18, 2021",Ethan's face when Zaida agreed just cracks me up.,1697,0
"May 18, 2021",this is the most painful cliffhanger,1666,2
"May 18, 2021",anyone selling a time machine im interested in warping to next week for no particular reason,1259,2
"May 18, 2021",CARELESS WHISPER KILL MEEEEEEE,973,0
"May 18, 2021",Snuggle time! -I hope they wake up in an awkward position,948,4
"May 18, 2021",Looks like hades and Persephone be playing golf with shiny rocks again!,669,3
"May 18, 2021",Ethan is such a big KadexZadia shipper,632,0
"May 18, 2021",I’m soft? 🥺👉🏻👈🏻,506,2
"May 18, 2021","Sha-La-La-La-La-La, my oh my, look like the boy too shy..🎶",446,0
"May 18, 2021",Of course she chooses the same pillow. Of course.,418,0
"May 18, 2021","So three things: 1. Judging on how Zadia describes her home planet, I’m guess she must have been living under a totalitarian rule 2. Ethan’s face is very priceless 3. By the next chapter, if she is not carrying a half-ling in her belly , I will be very upset.",363,26
"May 18, 2021","Kade be like ""we're not talking about THIS ( ) or THIS < >, WE'RE TALKING ABOUT THIS { }"" 🤣",317,1
"May 18, 2021","I was thinking Ethan is missing this and then he just shoots up, wide awake 🤣🤣🤣",307,1
"May 18, 2021",I cant believe I have to wait A WHOLE WEEK NOW,213,0
"May 18, 2021","I hope this isnt true but the way Zaida is talking about Zodia and how she ""doesnt feel like an object"" here on Earth makes me think she was used for procreation or other non-consensual things (along with how wide her hips are, and how its common knowledge that mothers have wide hips for childbearing) again, just a theory and I hope she didnt have to go through that but it's my thought process rn",199,2
"May 18, 2021",“SAY WHAT!?!” Lol We are all Ethan right now. Each and everyone one of us 😂,189,0
"May 18, 2021",Zaida:Shouldn't we get more comfortable in here? Me:WHAT THE FU-,144,0
"May 25, 2021","""But I already knew you were a pervert"" CALL AN AMBULANCE WE HAVE A DEAD BODY",155003,179
"May 25, 2021",I WAS SO READY FOR THE KISS ;-;,113635,275
"May 25, 2021",THEIR HEARTS ARE GOING *THA- DUMP*?! WHAT ABOUT /MY/ HEART?! HUH?! WHAT ABOUT MY HEART?!!!!!,100388,206
"May 25, 2021",I have to respect him for not immediatley going for it👏🏾,7434,36
"May 25, 2021",WE LOVE THE COMMUNICATION,5013,7
"May 25, 2021",DID ANYONE ELSE START SCREAMING AND HAVE TO TAKE A 5 MIN ITS HAPPENING MOMENT BEFORE SCROLLING TO SEE THAT THEY DIDN’T ACTUALLY KISS😭 btw that cliffhanger was criminal!,4235,15
"May 25, 2021",Alien Pillow talk hittin' different doesn't it.,2867,2
"May 25, 2021",He's actually really respectful wow. These characters are so good.,2772,7
"May 25, 2021",“But I already knew you were a pervert” LMAO Zay did you just blurt that aloud!? 🤣,2057,2
"May 25, 2021","I HAVE TO WAIT ANOTHER WEEK, FOR ANOTHER CLIFFHANGER, this series is literally killing me with anticipation!",1267,3
"May 25, 2021","Well now I don't want this. Zay wants to be intimate with Kade just because... I want her to WANT Kade, not just be casual with him. I can't cheer here...",1224,21
"May 25, 2021",I like that he's holding back and wanting to get to know her more. like...there's chemistry but he doesn't actually know much about zay. I think he would be alot more comfortable with trying to be with her if she would open up.,887,1
"May 25, 2021",kade you okay? i’ve never seen your spine this straight 😂😭,856,1
"May 25, 2021","Kade is right to have taken that beat. If you trust someone with your body and with literally guiding you into an unknown world, the least you could do is share a bit about yourself. Kade should give himself more credit.",664,0
"May 25, 2021",I’m betting money on Ethan has his ear up against the door right now.,613,1
"May 25, 2021","""well I'm a women"" he jolted up so fast like he didn't know women can be like that too HAHAA",518,0
"May 25, 2021",their hearts' goin tha-thump while my wallet's going ker-plunk 👁️👄,410,2
"May 26, 2021",can we appreciate the fact that this comic casually acknowledges that women want to experiment with their sexuality too.. like not in that over exaggerated innocent and embarrassed way nor in that overly sexual and aggressive way.. but in a more realistic way that shows a healthy curioisity and hesitancy 👌❤,383,2
"May 25, 2021",TAKE ALL MY COINSSSSSSSSSSSSSSSSS,363,4
"May 25, 2021",I was like “OMG THEY’RE GOING TO KISS!!!”😆😆😆 *all around me are familiar faces 🥲,328,4
"May 25, 2021",Rule 3 at this point just got Yeeted all the way to Zodia.,251,2
"May 26, 2021","So I've seen several comments about how it's not good that Zay just wants to experiment, etc. but I don't think that's what is going on here. I think Kade is misinterpreting her meaning and that she just doesn't know how to express what she's feeling because it's new to her. I feel like what she is trying to say is not that she wants to get intimate for the hell of it, but that she wants to get intimate because it's him. Just my opinion though.",239,2
"May 25, 2021","Oh you teasin me, naughty naughty you teasin me 😏🥴",229,3
"Jun 01, 2021","I swear to god if these people come looking for her and try to take her, murder will be committed",108536,243
"Jun 01, 2021",So is she like a princess? She's already Kade's queen though so that outranks and she must stay on earth.,94164,164
"Jun 01, 2021",I truly believed I was awaiting a K I S S,69545,250
"Jun 01, 2021",I think it’s safe to say rule 3 is no more,3586,12
"Jun 01, 2021",Shes Royalty im calling it,3259,8
"Jun 01, 2021",I love the fact that they prioritized communicating over kissing. It'll make the kiss that much more satisfying when it'll happen.,2133,2
"Jun 01, 2021",wake up spooning wake up spooningwake up spooning wake up spooning!,1411,14
"Jun 01, 2021","Seems like Zay is a big deal, but if you’re trying to tell me she’s a princess now, too late! She was always a princess in my heart ☺️👽✌️",1182,5
"Jun 01, 2021","I swear, this comic has me spending my whole allowance... XD Parents were pretty confused as to why... at least I'm not spending it on drugs tho",643,3
"Jun 01, 2021","I was hoping for a kiss or something, but the fact they're wanting to move on together. I'm all here for growth, getting rid of old baggage, starting fresh. healthy relationship goals. 🙌",559,1
"Jun 01, 2021","What I love is that Kade didn’t go for the physical intimacy first, but wanted the emotional intimacy. That’s true love :)",460,0
"Jun 01, 2021","oh shit. that complicates things even further. not only is she an alien taking refuge on a planet of humans (with governments who would torture and experiment on her if she's discovered), she's the princess of her planet, so at some point, a search party will arrive to collect her... oh boy",385,1
"Jun 01, 2021",The Starfire similarities are getting stronger.,314,2
"Jun 01, 2021","damn what an absolute marvel of an episode, I love that Kade puts Zay's needs first and has the heart to listen and work on himself so that he may have a good relationship eventually (hopefully with Day duh) 💖💖💖",225,1
"Jun 01, 2021",ZAIDA used FORESHADOWING! It's super effective!,216,0
"Jun 01, 2021",I AM IN LOVE WITH THIS HEALTHY COMMUNICATION,184,0
"Jun 01, 2021","Oh lord they coming, I'm prepared to throw down them! 😤💯",163,1
"Jun 01, 2021",I have suspected for a while that she was a princess and that's why she ran away because she was extremely sheltered and had no freedom which is also why she was craving freedom when she came to earth but this sounds like confirmation of that? I mean it could have been anything but I'm getting royalty vibes 👑,153,0
"Jun 01, 2021",STOP THEIR LITTLE ✌️✌️THING IS SO FREAKING CUTE 😫,133,0
"Jun 01, 2021","Ah so you're telling me, what's gonna happen in some weird way, Delilah will get kidnapped by the Zodian's searching for Zay because they think it's her since they look similar lol got it",105,2
"Jun 01, 2021",why ain’t he turn around and spoon her🥲 like cmon now,83,6
"Jun 01, 2021",That was so wholesome ❤ so what if they didn't kiss.,70,0
"Jun 03, 2021",i wish one day this would be animated,69,0
"Jun 08, 2021",You had me in the first half ngl 😂,101584,180
"Jun 08, 2021",The cat was like ( ͡° ͜ʖ ͡°),84261,143
"Jun 08, 2021",A part of me wish it wasn't a dream and the other part wanted to see that dream continue...,66698,910
"Jun 08, 2021",Sulking Kade going boop to an electric ball is my new aesthetic,4413,8
"Jun 08, 2021","We've been had, boys. We have been had.",2844,13
"Jun 08, 2021",I was bout to take Zaida to h*rny jail,2807,27
"Jun 08, 2021",I KNEW IT WAS TOO GOOD TO BE TRUE 😭,2302,9
"Jun 08, 2021","For a second there, thought Zaida saw his dream….lol",1768,1
"Jun 08, 2021",WhY iS iT SpIcY🥵🥵,1469,16
"Jun 08, 2021",It was a DREAM???!!! Throws phone at wall,1354,12
"Jun 08, 2021",This cat ships it as much as we do!!,1101,1
"Jun 08, 2021",First half had me breathing way too hard 😂,933,4
"Jun 08, 2021","Look, I know it’s summer now, but there’s no need for this chapter to be THAT hot 🥵",776,7
"Jun 08, 2021",I was just like things went from 0 to 100 real f**kin quick,590,1
"Jun 08, 2021",I HAVE BEEN JEBAITED SO HARD edit: thank you for the love <3,526,3
"Jun 08, 2021","We upgraded Bois, no more thigh laying, we got chest laying now 😂",506,6
"Jun 08, 2021",kade sleeps in jeans 😐,451,5
"Jun 08, 2021",WHY ARE THESE SO SHORT ITS HURTING MY SOUL.,406,8
"Jun 08, 2021",My hopes went 📉📉📉,304,3
"Jun 08, 2021","my first thought ""oh nooo this is a dream""  then my next thought ""omg did Zay see the dream!!??""  and now im wondering...."" did zay create the dream?"" O.o",293,0
"Jun 08, 2021",I swear these cliff hangers get me everytime even when the kiss was a dream i liked how the cat was just smiling lol,224,0
"Jun 08, 2021","Why did she call him puppy, I’m thinking kades ex treated him more like a pet than a human for saying something like that maybe 🤔",209,9
"Jun 08, 2021",all I can comment is.... AHHHHHHHHH *inhale* AHHHHHHHHHHHH *throw lamp* AHHHHH *flips table* AHHHHH *continues running through house*,200,0
"Jun 15, 2021",NOT THE RIGHT QUESTION KADE!!!!,87315,229
"Jun 15, 2021",Don't u dare push her away,74270,222
"Jun 15, 2021","YOU KNOW YOU CANT LET HER LEAVE?!?!? CHASE HER!!!   EDIT: Get out of my mentions, Calling me a Kidnapper because two people are falling for one  another and the write is establishing plot thickness???",56295,326
"Jun 15, 2021",Excuse me? Did you just say LEAVE?!?!?!?😃,3240,12
"Jun 15, 2021",Kade that was a moment in which you stfu,2497,18
"Jun 15, 2021",When Kade kills the rest of the series with one line😣,1937,12
"Jun 15, 2021",not the misunderstandings about to occur,1112,4
"Jun 15, 2021",wait... that face on zay looked like she didn't want to leave,994,0
"Jun 15, 2021","bro, Kade, man to man, imma be straight with u, ur blowing this, stop give every male reading this second hand embarrassment and catch the dang fish😡",903,23
"Jun 15, 2021",Hear me out… what if… she just doesn’t leave,688,0
"Jun 15, 2021","Breathe everyone ;) Kade has shown plenty of signs he'd rather Zay stay with him. He respects her agency a lot and he's grappling with what he sees as unhealthy possessive feelings. Then there's his breakup. Kade isn't going to make a grand show of saying 'You should stay with me.'  So he's hedging, feeling out what Zaida wants. Not that he'd be fully ready for her to say she'd stay with him forever. If Zay is even mature enough about the big L love yet. Patience and a lil luck ☆",617,0
